id,title,cast
13944,Passengers,"[1813, 17178, 6861, 1902, 52, 12643, 77164]"
14013,BASEketball,"[34517, 34518, 55624, 76244, 35597, 7502, 14060]"
10929,Willard,"[1064, 8655, 15007, 61185, 67519, 59245, 67520]"
10128,Alien Nation,"[3085, 25503, 28641, 8657, 63903, 6916, 61671]"
4970,Gothika,"[4587, 3223, 17764, 3911, 1369, 955, 8656]"
434203,Newness,"[3292, 1425019, 6413, 1278500, 5661, 139820, 56930]"
13825,The Lazarus Project,"[8167, 15555, 2192, 1817, 52647, 4029, 57997]"
11983,Proof of Life,"[5344, 934, 52, 14699, 16560, 16293, 15253]"
10003,The Saint,"[5576, 1951, 1118, 7030, 2629, 742, 146399]"
9395,Above the Law,"[23880, 2230, 14731, 4430, 57597, 57598, 1228768]"
1956,Gerry,"[1893, 1892]"
602734,Spiral: From the Book of Saw,"[2632, 2231, 2978, 84457, 1473436, 1033650, 116145]"
192102,3 Days to Kill,"[1269, 130640, 935, 55085, 18818, 49487, 10361]"
706510,Desperados,"[476163, 221098, 1181327, 80592, 1223726, 69122, 1231211]"
426543,The Nutcracker and the Four Realms,"[851784, 1972476, 1599393, 116, 15735, 192, 239574]"
317744,Careful What You Wish For,"[130565, 103554, 20212, 52507, 1091795, 6908, 102403]"
316023,Mike and Dave Need Wedding Dates,"[29222, 212604, 84223, 119592, 1429453, 17401, 1281758]"
27526,The Crossing Guard,"[514, 52, 5657, 32, 6721, 1272, 23648]"
9610,Conan the Destroyer,"[1100, 46423, 10661, 58181, 3801, 10134, 31364]"
701175,The Paramedic,"[82700, 54228, 81155, 16870, 229241, 1881658, 1647098]"
643586,Willy's Wonderland,"[2963, 1870724, 5151, 118595, 139235, 2416318, 2442126]"
342521,Keanu,"[291263, 298410, 6384, 1230868, 5384, 1307543, 1115984]"
201086,Cuban Fury,"[11109, 40477, 39187, 80591, 2959, 6972, 139549]"
11979,Queen of the Damned,"[56778, 21352, 22223, 20239, 47654, 5313, 26054]"
11052,Yu-Gi-Oh! The Movie,"[67938, 67833, 2178327, 67940, 103542, 111780, 111529]"
35056,Date Night,"[4495, 56323, 13240, 40036, 22125, 4238, 886]"
524247,The Intruder,"[8177, 82631, 22122, 1608402, 6065, 1218928, 155429]"
26180,Excess Baggage,"[5588, 1121, 4690, 12536, 18688, 32897, 2234]"
15648,The Perfect Man,"[5958, 58691, 38026, 87192, 78431, 52938, 86905]"
9286,Final Destination 3,"[17628, 57136, 20176, 57137, 37700, 59926, 33336]"
8067,A Life Less Ordinary,"[3061, 6941, 18686, 18792, 6486, 2283, 3547]"
2057,Original Sin,"[11701, 3131, 11155, 21142, 12536, 21143, 21144]"
134411,Snitch,"[18918, 12834, 4038, 4589, 39390, 25972, 65196]"
64807,Grudge Match,"[380, 16483, 1903, 19498, 55638, 1887324, 326]"
29572,The Man Who Cried,"[6886, 85, 112, 1241, 5048, 1090481, 662]"
800497,Werewolves Within,"[1429453, 1454946, 1097533, 80592, 87070, 205808, 1470]"
519106,The Trouble with You,"[68816, 146287, 2405, 579211, 54918, 1974177, 1160281]"
409617,Killing Ground,"[126579, 1203030, 1539693, 1184955, 75671, 1661694, 75657]"
4283,Primeval,"[10862, 35980, 18270, 920, 35981, 35982, 35983]"
565028,Candyman,"[1639847, 970219, 91671, 221980, 2393781, 543193, 1563458]"
520331,Let Me Introduce You To Sofia,"[78535, 2029177, 126983, 1522405, 237807, 2163235, 78713]"
400547,Hurricane Bianca,"[1446672, 1935904, 1935905, 170432, 1029622, 1402345, 10697]"
4806,Runaway Bride,"[1204, 1205, 3234, 1210, 12931, 15900, 22227]"
315837,Ghost in the Shell,"[1245, 3317, 10692, 90060, 101015, 1137, 109833]"
249660,God's Not Dead,"[51965, 226371, 116431, 21721, 1357480, 54809, 1205881]"
2575,The Tailor of Panama,"[517, 118, 8944, 10839, 2039, 26157, 2462]"
341689,How to Talk to Girls at Parties,"[18050, 136127, 2227, 26209, 47720, 1838314, 1399749]"
10623,Cradle 2 the Grave,"[1336, 21355, 11024, 18471, 74036, 18702, 17773]"
9594,Double Impact,"[15111, 18071, 106836, 58123, 106837, 70591, 26075]"
9298,Ali G Indahouse,"[6730, 5658, 4391, 80419, 7060, 559814, 25702]"
328595,Parallels,"[207509, 1427680, 37005, 206444, 21051, 232702, 53249]"
58626,The Hit List,"[9777, 6614, 49326, 20582, 211742, 58793, 963313]"
28211,Chloe,"[71070, 1231, 3896, 41883, 91600, 19961, 125579]"
595148,Irresistible,"[4495, 9827, 2955, 159261, 1110405, 17052, 10871]"
39210,Somewhere,"[10822, 18050, 56586, 88081, 22072, 475512, 11705]"
575088,Baba Yaga: Terror of the Dark Forest,"[2216700, 2216983, 2021073, 1034698, 232427, 583284, 1305990]"
500268,Made in Italy,"[65571, 120832, 231143, 1302685, 1482132, 1871752, 119351]"
50321,Mars Needs Moms,"[13922, 3234, 58873, 33654, 78197, 16857, 13924]"
9415,Murder at 1600,"[10814, 2882, 58663, 18326, 21278, 780, 15455]"
308453,The Bronze,"[1221716, 21163, 111678, 60898, 1093919, 1286328, 174600]"
54113,The Swan Princess: Escape from Castle Mountain,"[9260, 166645, 88948, 558898, 947905, 2384612, 2119017]"
14059,Snow Buddies,"[61263, 216, 71861, 1776632, 6860, 95686, 58402]"
951,Kindergarten Cop,"[1100, 14698, 14699, 12516, 14700, 14701, 14703]"
531503,Point Blank,"[53650, 81685, 4726, 970219, 151432, 116263, 1223880]"
460458,Resident Evil: Welcome to Raccoon City,"[115150, 1408809, 1223726, 1017294, 212934, 10825, 2203]"
278154,Ice Age: Collision Course,"[15757, 5723, 5724, 15758, 57599, 15760, 11108]"
12088,Fortress,"[38559, 2115, 51641, 5365, 27993, 104907, 27736]"
611914,The Courier,"[18182, 64, 20212, 5528, 1936932, 150072, 94956]"
539181,Relic,"[1246, 234982, 75893, 1973027, 75751, 2649822, 1173801]"
88751,Journey to the Center of the Earth,"[18269, 27972, 70785, 62856, 70786, 110887, 60910]"
49013,Cars 2,"[15897, 887, 3895, 1246, 1241, 1926, 3491]"
29514,Two Evil Eyes,"[11782, 1037, 104045, 5249, 83665, 104046, 22384]"
15657,Tarzan II,"[131157, 15903, 18, 2372, 61964, 515, 2714]"
14871,Make It Happen,"[17628, 67850, 62920, 62561, 77438, 77439, 77440]"
11082,The Seventh Sign,"[3416, 2712, 920, 54246, 131831, 23975, 13308]"
335988,Transformers: The Last Knight,"[13240, 19536, 2283, 4173, 209578, 1400880, 1428070]"
59108,Tower Heist,"[7399, 776, 1893, 21278, 4756, 4939, 454]"
56339,Whatsoeverly,"[73864, 15915, 226832, 1026959, 1496178, 1891140, 1851860]"
36670,Never Say Never Again,"[738, 10647, 2201, 10938, 326, 10939, 8224]"
787298,Squared Love,"[2750273, 1168768, 66459, 1549814, 588611, 1179779, 1618369]"
785985,The Takedown,"[78423, 93532, 1121169, 71038, 1977894, 14610, 1596194]"
615115,The Secrets We Keep,"[87722, 92404, 61659, 139150, 38663, 555652, 1327175]"
578908,Bad Trip,"[934159, 1488961, 1230868, 122237, 3913452, 3913453, 3913460]"
253687,Smart Ass,"[1334021, 1288047, 1348576, 1211238, 1348578, 78225, 1395703]"
52587,We Are the Night,"[17067, 681, 692, 54533, 38773, 231635, 4618]"
10157,Police Academy 2: Their First Assignment,"[26472, 57349, 57353, 14672, 57356, 186816, 13023]"
8130,Desperately Seeking Susan,"[3125, 2165, 18992, 14103, 19976, 12133, 3711]"
764835,The Desperate Hour,"[3489, 1558012, 3086855, 155483, 3444407, 141217, 76512]"
228165,The SpongeBob Movie: Sponge Out of Water,"[78798, 34398, 70615, 6574, 188229, 78799, 3131]"
43939,I'm Still Here,"[73421, 136486, 3909028, 3908955, 1893, 514, 7904]"
12590,Below,"[56045, 21089, 11616, 58225, 35595, 7497, 18461]"
6520,First Knight,"[738, 1205, 15887, 29068, 15498, 34720, 52375]"
232572,A Walk in the Woods,"[4135, 1733, 7056, 17039, 109869, 87363, 427]"
44603,Hereafter,"[1892, 17522, 18997, 83813, 142359, 142360, 142361]"
10396,Tequila Sunrise,"[2461, 1160, 6856, 27888, 22131, 3229, 72028]"
864873,Hypnotic,"[932076, 183812, 122756, 172428, 1476624, 2125411, 1356538]"
693113,Midnight in the Switchgrass,"[19537, 62, 46593, 526, 966753, 2149560, 1042684]"
496743,Aniara,"[1954430, 1721791, 1314262, 231314, 1166983, 74387, 1289863]"
309581,Lila & Eve,"[19492, 16866, 74242, 78062, 74957, 172096, 156405]"
65599,The Woman,"[92730, 144160, 32799, 543726, 543733, 543729, 93980]"
6217,Cat People,"[2630, 56890, 11512, 15532, 42157, 48810, 13936]"
295832,Unique Brothers,"[88469, 5412, 124623, 1097436, 1488760, 232630, 129649]"
292040,Spooks: The Greater Good,"[22109, 239019, 78050, 49971, 41043, 89822, 62976]"
207932,Inferno,"[31, 72855, 78423, 76793, 32683, 11107, 971726]"
44040,Devil,"[61659, 81682, 130253, 16429, 71913, 13525, 31383]"
10022,The Pacifier,"[12835, 16858, 62054, 29221, 41883, 72997, 10556]"
9637,Scooby-Doo,"[33260, 11863, 26457, 1817, 10730, 74354, 52848]"
103620,Maniac,"[109, 453272, 78434, 932095, 430313, 993897, 992221]"
9397,Evolution,"[12640, 1231, 18270, 57599, 15854, 15232, 824]"
461928,Anna and the Apocalypse,"[989411, 1648898, 1833771, 933003, 71281, 1356721, 77638]"
86331,Desire,"[1016071, 1016073, 933178, 933179, 96928, 49863, 587147]"
13490,Welcome Home Roscoe Jenkins,"[78029, 15152, 13307, 52847, 5726, 74615, 61981]"
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"[74932, 2076, 77152, 77153, 105174, 78214, 77156]"
849,Krull,"[12811, 12812, 12517, 12513, 2629, 3475, 12815]"
41505,6 Souls,"[1231, 1244, 12645, 4432, 127048, 39518, 127070]"
10533,The Scarlet Letter,"[3416, 64, 3087, 10360, 3545, 23709, 4002]"
9948,The Fox and the Hound 2,"[21986, 723, 51297, 60734, 60736, 60737, 17401]"
4997,Wonderland,"[5576, 32597, 7517, 6164, 14406, 10866, 18979]"
344041,Standoff,"[11155, 2975, 1460685, 1130510, 220921, 189896, 63858]"
300602,Capture the Flag,"[1572877, 114463, 1586805, 1271600, 1146041, 2044884, 2044885]"
300153,Life,"[11288, 122889, 33192, 2282, 1256638, 1309774, 1543463]"
209249,The Love Punch,"[7056, 517, 9139, 9191, 78216, 93532, 89822]"
79433,Ronal the Barbarian,"[1255681, 587169, 587170, 587171, 71158, 202580, 98062]"
25587,The Land Before Time VIII: The Big Freeze,"[44052, 43125, 34199, 35224, 34982, 156617, 61959]"
10663,The Waterboy,"[19292, 8534, 826, 31903, 67764, 37947, 21485]"
9910,Two for the Money,"[1158, 10297, 14343, 23346, 12799, 5915, 4728]"
618,The Birth of a Nation,"[8828, 8829, 8830, 8831, 8832, 8833, 8837]"
13168,Smiley Face,"[1772, 17697, 11702, 43775, 24368, 18972, 20405]"
300681,Replicas,"[6384, 59860, 111678, 40543, 84070, 1829818, 112742]"
15189,Hotel for Dogs,"[34847, 60255, 1896, 27104, 31031, 55673, 14406]"
11857,Orange County,"[3492, 70851, 70852, 11514, 12074, 17735, 10437]"
295830,Attack on Titan,"[133168, 226711, 114725, 118579, 1096815, 224664, 1098600]"
808023,The Virtuoso,"[4173, 56675, 37260, 59263, 1665, 52, 3901]"
496704,Tremors: A Cold Day in Hell,"[67015, 6213, 1139816, 1758073, 1679882, 1320424, 1975125]"
205588,Our Kind of Traitor,"[3061, 1640, 20186, 2038, 18325, 53480, 34546]"
127521,6 Bullets,"[15111, 1044952, 1084848, 26066, 172790, 1084851, 1084850]"
48572,Red State,"[2536, 1230, 6832, 11665, 59219, 85139, 58356]"
35791,Resident Evil: Afterlife,"[63, 3972, 17303, 8335, 114760, 81097, 78994]"
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,"[27811, 12074, 6913, 4785, 1062, 36041, 43976]"
2791,The Chronicles of Riddick: Dark Fury,"[12835, 28098, 65827, 34983, 51957, 18461, 28248]"
811656,Monstrous,"[6886, 2116086, 1070739, 13023, 37027, 1382011, 2469623]"
64689,Killing Them Softly,"[287, 59233, 77335, 4691, 11477, 28633, 171719]"
38073,Going the Distance,"[69597, 15033, 95101, 58224, 18979, 17402, 118752]"
13282,Death Race 2000,"[141, 74351, 16483, 100552, 74352, 56117, 100560]"
10833,Heartbreakers,"[10205, 33259, 11662, 193, 11477, 10774, 31714]"
9874,Cobra,"[16483, 921, 14784, 2719, 23975, 44792, 14782]"
4482,French Twist,"[25256, 35137, 4275, 13689, 35908, 35917, 35887]"
6068,Six Days Seven Nights,"[3, 8256, 14409, 49818, 7242, 19, 7248]"
754934,Son,"[1511997, 46593, 2444662, 1514101, 1772069, 557977, 65765]"
475928,School's Out,"[93532, 25340, 16923, 1442550, 2234779, 1630513, 1507097]"
6917,The Gate,"[10822, 51424, 51425, 47757, 52956, 58803, 168770]"
2268,The Golden Compass,"[2227, 8784, 45589, 45585, 1281, 1327, 10912]"
457955,The Night Eats the World,"[71610, 229932, 27978, 1330967, 544686, 1808322, 2066039]"
410314,A Wish for Christmas,"[22082, 939564, 204975, 43905, 59185, 189948, 153847]"
60405,Sharpay's Fabulous Adventure,"[67600, 86654, 95042, 226370, 67601, 12224, 29795]"
15092,Crank: High Voltage,"[976, 20189, 141, 20309, 39126, 5365, 20191]"
10199,The Tale of Despereaux,"[4756, 4483, 10990, 30364, 8945, 10205, 3905]"
4961,Mimic,"[23931, 18325, 40271, 16851, 14707, 3753, 17764]"
520663,The Woman in the Window,"[9273, 64, 2099497, 1231, 10431, 986808, 53650]"
427989,Poor but Rich,"[69036, 129060, 223776, 31614, 1861499, 1256508, 1861500]"
59429,Paranormal Activity: Tokyo Night,"[229360, 229361, 127305, 225038, 2977152, 1105498, 2977153]"
13186,Wrong Turn 2: Dead End,"[57514, 9290, 53441, 58393, 84339, 84336, 59296]"
11024,Scooby-Doo 2: Monsters Unleashed,"[33260, 11863, 26457, 1817, 13922, 1039, 1462]"
6466,Freddy vs. Jason,"[5139, 50094, 18315, 50095, 93527, 27136, 59238]"
1252,Lonely Hearts,"[8891, 4691, 7499, 3136, 1894, 4784, 33241]"
309242,Mississippi Grind,"[77335, 10859, 23459, 124644, 1981, 56381, 79087]"
162903,The Fifth Estate,"[71580, 3872, 53650, 11207, 227454, 221018, 2283]"
106021,Erased,"[6383, 60458, 18182, 17356, 145299, 1157010, 105496]"
500634,6 Balloons,"[1325731, 54697, 2396478, 2543576, 27725, 1478386, 21561]"
270919,Number One Fan,"[81821, 93532, 1033622, 149867, 931398, 313010, 980532]"
216282,Into the Storm,"[30315, 86468, 59841, 75566, 1129464, 212913, 78432]"
37770,Fantozzi to the Rescue,"[27433, 44104, 106346, 95019, 31614, 538006, 101549]"
37652,Didier,"[28281, 4275, 78475, 7278, 25838, 82119, 35137]"
12271,Factory Girl,"[23459, 529, 17244, 8211, 11669, 72003, 17628]"
12122,Village of the Damned,"[20006, 1796, 57166, 60650, 18706, 2, 169077]"
10137,Stuart Little,"[521, 16935, 41419, 67778, 78729, 9046, 18324]"
6623,The Peacemaker,"[1461, 2227, 15320, 93225, 1008309, 12647, 5725]"
534,Terminator Salvation,"[3894, 65731, 56455, 1283, 21028, 4238, 62307]"
605804,The Wretched,"[970508, 1308818, 64233, 134238, 1032886, 2325402, 2479465]"
509730,The Queen's Corgi,"[2572824, 1237892, 35363, 1305667, 45603, 2572825, 2281923]"
62213,Dark Shadows,"[85, 1160, 1283, 10912, 17183, 9012, 56734]"
12110,Dracula: Dead and Loving It,"[7633, 14639, 1219, 12688, 12812, 13640, 6106]"
1032950,Hellhole,"[1515486, 107571, 136642, 107879, 1583950, 3760138, 2253021]"
152760,The Monuments Men,"[1461, 1892, 1532, 1230, 112, 19923, 563559]"
76544,Man of Tai Chi,"[579330, 6384, 57831, 1210414, 1210413, 20519, 3161295]"
34729,Our Lips Are Sealed,"[67849, 67848, 30697, 100961, 62715, 76512, 44838]"
9946,End of Days,"[1100, 5168, 17346, 7166, 30485, 14325, 2133201]"
9416,Money Talks,"[66, 6952, 58691, 21215, 7004, 1840851, 3999880]"
597890,Voyagers,"[1034681, 1459885, 1687041, 72466, 1716713, 1968476, 2249745]"
406761,Hotel Artemis,"[1038, 1225953, 568657, 4785, 226366, 213001, 17306]"
9208,Broken Arrow,"[8891, 2224, 20767, 18792, 11805, 4029, 126418]"
698128,Dual,"[543261, 84497, 1397346, 587020, 3414067, 2759310, 1562631]"
548473,Color Out of Space,"[2963, 20810, 1463652, 1344869, 63208, 558927, 2047847]"
244610,The Den,"[453588, 78665, 1376414, 1255902, 101088, 94859, 130768]"
13612,Cheech & Chong's Next Movie,"[11159, 63208, 25578, 86399, 5129, 14104, 12931]"
10424,Jennifer Eight,"[1271, 2714, 139, 6110, 1907, 27116, 6949]"
119738,Thunderstruck,"[1009931, 437100, 26485, 53336, 576041, 945846, 96018]"
12834,Leaves of Grass,"[819, 4038, 3037, 41292, 15091, 139310, 138613]"
11915,The Gendarme and the Gendarmettes,"[11187, 24629, 18779, 34584, 39143, 39142, 24652]"
527261,The Silence,"[2283, 934289, 502, 38405, 59794, 1144353, 1844055]"
290764,Tracers,"[84214, 140114, 144292, 21660, 1044954, 1400512, 1452000]"
133805,Carrie,"[56734, 1231, 1014932, 20750, 117669, 1159982, 558466]"
46503,All Good Things,"[30614, 205, 8924, 4888, 4492, 6183, 6200]"
13700,Home on the Range,"[46393, 5309, 7906, 884, 27237, 9777, 1811]"
11834,Jabberwocky,"[383, 40948, 14264, 94713, 70654, 95634, 172310]"
11428,Sleepwalkers,"[69405, 6714, 2506, 10380, 74276, 2372, 90198]"
8850,The Shadow,"[7447, 11389, 14698, 1039, 1327, 13472, 13593]"
1738,Next,"[2963, 1231, 10860, 3491, 29862, 62645, 2314]"
918,Blind Date,"[326, 62, 14101, 10775, 14102, 14103, 14104]"
24913,April Fool's Day,"[58710, 70556, 79741, 92820, 91725, 1065, 81624]"
11675,Halloween H20: 20 Years Later,"[8944, 2299, 55257, 1812, 46530, 58006, 36424]"
9997,Gabriel,"[61776, 5693, 61779, 61777, 61778, 61780, 61781]"
347984,6 Days,"[478, 37260, 2983, 68985, 228968, 1261071, 122280]"
76494,What to Expect When You're Expecting,"[16866, 60899, 84223, 6941, 9281, 131520, 155209]"
522417,The Scorpion King: Book of Souls,"[62307, 68278, 1465469, 1527565, 88082, 1353810, 1758073]"
335866,Circle,"[35551, 86653, 53255, 155293, 115888, 1504904, 1190818]"
2370,Topaz,"[24363, 24364, 17580, 10073, 3784, 24366, 3507]"
351964,The Escort,"[116882, 1294862, 180789, 11357, 557607, 20848, 143717]"
383709,Wonderstruck,"[1422517, 1815539, 1231, 1812, 1650148, 1367617, 119232]"
10555,Shark Tale,"[2888, 380, 9137, 70851, 11701, 154857, 1032]"
6935,Yamakasi,"[51493, 51494, 51495, 51496, 51497, 51490, 51498]"
77883,The Possession,"[47296, 26467, 94482, 52869, 42708, 582704, 89885]"
14400,The Heir Apparent: Largo Winch,"[25089, 5470, 59373, 48791, 10841, 5079, 7276]"
11099,The Final Cut,"[2157, 23931, 8767, 65471, 159485, 46903, 32205]"
10478,Tin Cup,"[1269, 14343, 25129, 11159, 53602, 83362, 16937]"
8284,The Limits of Control,"[4812, 3063, 1532, 258, 5049, 16145, 59882]"
157353,Transcendence,"[85, 15556, 192, 6162, 2037, 51072, 6614]"
26691,Neuilly Yo Mama!,"[96044, 96045, 56241, 6020, 139173, 544665, 54294]"
23048,Hot Tub Time Machine,"[3036, 64342, 52997, 54729, 60898, 1064, 116882]"
13252,Cleaner,"[2231, 228, 8170, 40481, 74688, 51873, 20191]"
718400,The Vanished,"[8256, 11155, 12261, 1788486, 56857, 2154016, 1473375]"
289727,The Rewrite,"[3291, 3141, 234982, 18999, 1534, 19, 1910]"
116811,Berberian Sound Studio,"[13014, 1024234, 74488, 583855, 1102364, 237087, 1102365]"
77805,Lovelace,"[71070, 4430, 133, 5587, 8210, 11702, 21127]"
76285,Percy Jackson: Sea of Monsters,"[33235, 53336, 109513, 60077, 207401, 105727, 116416]"
1636,Bedazzled,"[18269, 13918, 1518, 18273, 18270, 17342, 18271]"
34583,The Final,"[112600, 58147, 112601, 112602, 968612, 1011105, 67378]"
13997,Black Sheep,"[58198, 60950, 21561, 2048, 26999, 14888, 20196]"
10353,The Visitors II: The Corridors of Time,"[28781, 1003, 41877, 64913, 24877, 73264, 77736]"
9466,Celebrity,"[11181, 351, 3266, 6193, 6885, 1920, 29369]"
502292,The Last Summer,"[1680339, 992366, 512316, 934243, 53280, 1291351, 1396124]"
366514,Up for Love,"[56024, 118178, 93903, 439097, 1404602, 1316510, 193450]"
31203,Little Nicholas,"[117861, 62531, 22306, 81821, 76858, 19062, 24832]"
29425,The Crazies,"[103825, 47883, 103826, 98420, 103827, 54858, 15075]"
735697,Incredible But True,"[4275, 19360, 123989, 5442, 2269747, 1603219, 2173699]"
588001,Despite Everything,"[106817, 1091128, 125854, 1423493, 1248277, 37580, 272018]"
254194,Starry Eyes,"[210454, 133401, 48312, 576223, 60846, 1251572, 1401934]"
168055,Love Is in the Air,"[4390, 932524, 129765, 1069634, 20081, 82288, 109516]"
60304,Hansel & Gretel: Witch Hunters,"[17604, 59620, 10696, 93564, 51300, 130081, 87879]"
13937,Raising Cain,"[12074, 12139, 1159, 36926, 2518, 19453, 25306]"
9546,Ricochet,"[5292, 12074, 21411, 7166, 57905, 23967, 1044946]"
3563,I Now Pronounce You Chuck & Larry,"[19292, 32895, 10860, 707, 10182, 884, 32897]"
352492,XOXO,"[91351, 89109, 1260036, 27103, 1094385, 78433, 3126]"
172391,Khumba,"[60255, 3896, 884, 1285, 2975, 20766, 18284]"
14636,The Condemned,"[77120, 980, 83769, 56436, 213144, 1216133, 38664]"
14628,Fletch Lives,"[54812, 11066, 105962, 8655, 20163, 5177, 68091]"
10724,Firefox,"[190, 12517, 66811, 2268, 653, 10734, 9927]"
602518,Il signor Diavolo,"[1864087, 2313322, 2313335, 2313333, 567992, 2313330, 2313331]"
228968,Kidnapping Mr. Heineken,"[4173, 38941, 65731, 133212, 1243532, 1263515, 1075355]"
13683,Tarzan & Jane,"[42722, 46423, 34982, 12077, 60741, 9807, 15761]"
1969,Bandidas,"[955, 3136, 18324, 20309, 10480, 9880, 51906]"
785516,Stuck Together,"[37627, 24041, 509467, 47829, 1562547, 110130, 2245]"
758879,A Castle for Christmas,"[15110, 2130, 93177, 1659211, 1483206, 3297137, 3297138]"
500922,A Score to Settle,"[2963, 1681732, 210829, 4589, 1164413, 2781448, 25386]"
14817,Good Burger,"[59645, 77330, 57119, 3093, 1214849, 70804, 132562]"
9893,Sleepover,"[57674, 21027, 43775, 53492, 60072, 60073, 21318]"
508540,That's Life,"[1393053, 2016272, 2016273, 119366, 128225, 2016274, 1737433]"
55465,A Very Harold & Kumar Christmas,"[68842, 53493, 21124, 41686, 13550, 81164, 539]"
10186,The Rocker,"[11678, 54415, 18979, 54693, 203772, 60074, 43775]"
429415,Extinction,"[454, 51988, 969140, 450, 55583, 105838, 1538417]"
10547,The Arrival,"[6952, 32225, 31028, 21399, 10399, 1400838, 197960]"
7511,The Last Kiss,"[5367, 6857, 1893, 52783, 51381, 29020, 6407]"
6346,The Chamber,"[5577, 193, 6450, 10360, 51359, 173193, 26142]"
